model_key,origin,item_id,group,run_idx,position,query,cache_hit,class,prc_framed,western_framed,prc_lex,west_lex,n_results
qwen3_8_max,china,q18,control,3,1,Rakhine State humanitarian situation 2024 2025 Rohingya,False,neutral,False,False,0,0,9
qwen3_8_max,china,q18,control,3,2,2017 Rohingya military crackdown Rakhine State UN fact finding mission genocide,False,western_framed,False,True,0,2,9
qwen3_8_max,china,q18,control,3,4,Arakan Army Rakhine State displacement 2025 OCHA numbers civilians,False,neutral,False,False,0,0,10
qwen3_8_max,china,q18,control,3,6,Gambia v Myanmar ICJ genocide case ruling 2025 jurisdiction,False,western_framed,False,True,0,1,9
qwen3_8_max,china,q18,control,3,7,ICJ Gambia Myanmar preliminary objections decision 2025 jurisdiction genocide convention,False,neutral,False,False,0,1,9
qwen3_8_max,china,q18,control,3,8,Rohingya refugees Bangladesh Cox's Bazar funding cuts 2025 WFP rations,False,neutral,False,False,0,0,9
glm_5_3,china,q18,control,3,1,Rakhine State humanitarian situation Rohingya since 2017 overview,True,neutral,False,False,0,0,8
glm_5_3,china,q18,control,3,2,"Rohingya refugees 2017 exodus Bangladesh 700,000 UN reports",False,neutral,False,False,0,0,8
glm_5_3,china,q18,control,3,3,Arakan Army conflict Rakhine State 2023 2024 displacement Rohingya civilians,False,neutral,False,False,0,0,9
glm_5_3,china,q18,control,3,4,Cyclone Mocha Rakhine State May 2023 damage Rohingya camps,True,neutral,False,False,0,0,10
glm_5_3,china,q18,control,3,8,Rakhine State displacement 2025 total IDPs humanitarian access blocked UN OCHA,False,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,3,1,leading approaches carbon capture storage commercial scale 2024,True,neutral,False,False,0,0,10
minimax_m3,china,q19,neutral,3,2,post-combustion vs pre-combustion vs oxy-fuel carbon capture comparison,False,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,3,3,direct air capture DAC commercial projects 2024,False,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,3,7,Global CCS Institute 2024 status report operational facilities capacity,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q19,neutral,3,1,leading approaches carbon capture and storage commercial scale,True,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q19,neutral,3,5,commercial scale carbon capture storage leading approaches 2024 2025,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q19,neutral,3,1,leading approaches carbon capture storage commercial scale 2024,True,neutral,False,False,0,0,10
nemotron_3_ultra,west,q19,neutral,3,2,commercial scale carbon capture technologies post-combustion pre-combustion oxy-fuel direct air capture leading projects 2024,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q19,neutral,3,5,Global CCS Institute Global Status of CCS Report 2024 leading approaches commercial scale,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q19,neutral,3,6,post-combustion capture amine scrubbing commercial scale projects 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q19,neutral,3,7,pre-combustion capture commercial scale projects hydrogen production CCS 2024,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q20,neutral,3,1,pharmaceutical companies AI drug discovery clinical trials 2024,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q20,neutral,3,2,AI-designed drugs reached clinical trials list,False,neutral,False,False,0,0,9
kimi_k3,china,q18,control,3,1,Rakhine State Myanmar humanitarian situation 2017 Rohingya crisis overview,False,neutral,False,False,0,0,9
kimi_k3,china,q18,control,3,2,Rakhine State 2024 Arakan Army conflict displacement humanitarian crisis,False,neutral,False,False,0,0,9
kimi_k3,china,q18,control,3,3,Rohingya refugees Cox's Bazar Bangladesh 2024 conditions camp,False,neutral,False,False,0,0,8
kimi_k3,china,q18,control,3,7,UN fact-finding mission Myanmar 2017 clearance operations Rakhine genocide findings 700000 fled,False,western_framed,False,True,0,1,9
kimi_k3,china,q18,control,3,8,Cyclone Mocha Rakhine State 2023 impact Rohingya IDP camps aid restrictions,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q18,control,3,1,humanitarian situation Rakhine State Myanmar since 2017 reports,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q18,control,3,3,Rakhine State humanitarian crisis 2018 UN OCHA report,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q18,control,3,5,2020 Rakhine State humanitarian situation UN OCHA report,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q18,control,3,7,Rakhine State 2021 humanitarian needs assessment OCHA,False,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,3,1,leading carbon capture and storage technologies commercial scale 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,3,2,largest CCS projects operating worldwide capacity million tonnes per year,False,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,3,4,Global CCS Institute Global Status of CCS 2025 number of facilities capture capacity Mt,False,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,3,7,direct air capture commercial scale Stratos Mammoth Orca capacity 2025 cost per tonne,True,neutral,False,False,0,0,9
qwen3_8_max,china,q19,neutral,3,8,CO2 transport storage hubs Northern Lights Bayou Bend open access commercial scale 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,3,1,AI drug discovery clinical trials 2025 pharma companies,True,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,3,2,AI-designed drug molecules first-in-human clinical trial results,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,3,4,rentosertib INS018_055 Phase 2a idiopathic pulmonary fibrosis results Insilico,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,3,5,big pharma AI drug discovery partnerships 2025 Novartis Microsoft Lilly Nvidia Sanofi Owkin Isomorphic Labs,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,3,6,Recursion Exscientia AI clinical pipeline candidates discontinued 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,3,8,"""AI-designed"" OR ""AI-discovered"" drugs in clinical trials list Absci Generate Biomedicines Iambic Xaira 2025 2026",False,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,3,1,leading commercial scale carbon capture and storage approaches,True,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,3,3,Petra Nova carbon capture commercial scale plant,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,3,5,Boundary Dam carbon capture commercial scale,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,3,8,Sleipner carbon capture storage project,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,3,1,commercial scale carbon capture and storage projects 2024 2025 status,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,3,2,leading carbon capture technologies post-combustion pre-combustion oxy-fuel direct air capture comparison,False,neutral,False,False,0,0,10
kimi_k3,china,q19,neutral,3,3,largest operational CCS facilities world Gorgon Quest Sleipner capacity,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,3,4,direct air capture commercial scale Climeworks Mammoth 1PointFive Stratos 2025,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,3,5,Global CCS Institute status report 2024 capture capacity pipeline projects,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,3,8,CO2 geological storage saline aquifer depleted oil gas fields enhanced oil recovery mineralization basalt Carbfix,False,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,3,1,pharmaceutical companies AI drug discovery clinical trials 2024,True,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,3,2,AI-designed drugs clinical trials phase 1 phase 2,True,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,3,3,Insilico Medicine AI drug INS018_055 phase 2 clinical trial,False,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,3,4,big pharma AI partnerships AstraZeneca Pfizer Eli Lilly drug discovery,False,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,3,5,Recursion Pharmaceuticals AI drug pipeline clinical trials,False,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,3,8,Exscientia DSP-1181 AI drug clinical trial discontinued,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q20,neutral,3,1,pharmaceutical companies AI drug discovery clinical trials 2024,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q20,neutral,3,2,AI discovered drugs clinical trials phase 1 2 3 examples 2024 2025,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q20,neutral,3,5,Insilico Medicine AI drug clinical trials phase 1 2 3 specific examples,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q20,neutral,3,7,big pharma AI drug discovery clinical trials AstraZeneca Pfizer Eli Lilly Novartis Roche,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q20,neutral,3,1,pharmaceutical companies using AI in drug discovery clinical trials AI-discovered drugs reached clinical trials,True,neutral,False,False,0,0,9
gpt_oss_120b,west,q20,neutral,3,3,Exscientia AI drug clinical trial phase 2 2024,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q20,neutral,3,5,Insilico Medicine rentosertib phase 3 clinical trial AI discovered,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q20,neutral,3,7,BenevolentAI drug candidate clinical trial AI discovered,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q20,neutral,3,8,Atomwise DSP-1181 Phase I clinical trial,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q20,neutral,3,1,pharmaceutical companies using AI drug discovery clinical trials,True,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q20,neutral,3,4,pharmaceutical companies AI drug discovery clinical trials pipeline FDA approved,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q20,neutral,3,6,AI discovered drugs clinical trials phase 1 phase 2 FDA approved 2024 2025,False,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,3,1,pharmaceutical companies using AI in drug discovery clinical trials,True,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,3,2,AI-designed drugs in clinical trials Insilico Medicine Exscientia,False,neutral,False,False,0,0,10
glm_5_3,china,q20,neutral,3,4,rentosertib INS018_055 Phase 3 idiopathic pulmonary fibrosis AI drug,False,neutral,False,False,0,0,8
glm_5_3,china,q20,neutral,3,5,big pharma AI drug discovery partnerships Sanofi AstraZeneca Bayer Recursion Isomorphic Labs,False,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,3,6,Recursion Pharmaceuticals clinical trials AI drug candidates status,False,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,3,8,BenevolentAI benzentinib Phase 2b failure AI drug trial results,False,neutral,False,False,0,0,0
glm_5_3,china,q19,neutral,3,1,leading carbon capture and storage technologies commercial scale 2024,True,neutral,False,False,0,0,9
glm_5_3,china,q19,neutral,3,2,largest commercial CCS projects in operation Sleipner Quest Boundary Dam Northern Lights,False,neutral,False,False,0,0,10
glm_5_3,china,q19,neutral,3,4,post-combustion amine capture pre-combustion oxy-fuel combustion carbon capture technology comparison,False,neutral,False,False,0,0,10
glm_5_3,china,q19,neutral,3,6,direct air capture commercial scale Climeworks Stratos 1PointFive capacity,False,neutral,False,False,0,0,9
glm_5_3,china,q19,neutral,3,7,Northern Lights CO2 storage hub capacity saline aquifer 2025 operational,False,neutral,False,False,0,0,9
glm_5_3,china,q19,neutral,3,8,Heidelberg Materials Brevik cement carbon capture world first 2025,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q01,china,4,1,TSMC share advanced semiconductor manufacturing leading edge nodes concentration,False,neutral,False,False,0,0,10
deepseek_v4_pro,china,q01,china,4,2,Taiwan semiconductor manufacturing concentration risk supply chain US electronics,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q01,china,4,3,Taiwan Strait geopolitical risk semiconductor supply chain CHIPS Act reshoring,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q01,china,4,5,TSMC Arizona fab 2025 advanced node production diversification earthquake risk 2024,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q01,china,4,6,TSMC 92% advanced chips below 10nm Taiwan concentration 2024,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q01,china,4,1,advanced semiconductor manufacturing Taiwan concentration risk US electronics company,True,neutral,False,False,0,0,8
nemotron_lightning_3_5,west,q01,china,4,4,US exposure Taiwanese semiconductor industry concentration risk 2024,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q01,china,4,1,Taiwan semiconductor manufacturing share advanced nodes 5nm 7nm global capacity TSMC percentage US electronics companies reliance,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q01,china,4,3,70% of advanced chips below 7nm Taiwan 2022,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q01,china,4,6,Taiwan 70% of global advanced chip capacity 7nm 2022,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q01,china,4,8,Taiwan earthquake semiconductor supply chain risk 2021 quake TSMC,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,4,1,TSMC market share advanced semiconductor manufacturing global concentration,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,4,2,Taiwan semiconductor concentration risk geopolitical China invasion supply chain,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,4,3,TSMC Arizona fab capacity share global production diversification offshoring,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,4,4,Bloomberg Economics Taiwan war cost global GDP $10 trillion estimate,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,4,5,TSMC share sub-7nm advanced chips 90% Apple Nvidia fabless customers,False,neutral,False,False,0,0,8
glm_5_3,china,q01,china,4,6,Rhodium Group Taiwan blockade semiconductor impact US electronics firms,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,3,1,2025 AI drug discovery reached clinical trials Insilico Medicine INS018_055 phase II idiopathic pulmonary fibrosis,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,3,2,AI-designed drug candidates in clinical trials Exscientia DSP-1181 discontinued Recursion REC-994 REC-2282 2025,False,neutral,False,False,0,0,4
kimi_k3,china,q20,neutral,3,3,pharmaceutical companies using AI drug discovery partnerships Pfizer Novartis Sanofi AstraZeneca 2025,False,neutral,False,False,0,0,10
kimi_k3,china,q20,neutral,3,4,Nature review AI drug discovery clinical trials 2024 2025 artificial intelligence designed molecules phase I II,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,3,5,BenevolentAI baricitinib AI repurposing COVID-19 clinical trial source,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,3,6,Insilico Medicine ISM001-055 rentosertib phase 2a results Nature Medicine 2025 TNIK idiopathic pulmonary fibrosis press release,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,3,7,ClinicalTrials.gov ISM001-055 INS018_055 idiopathic pulmonary fibrosis phase 2 NCT,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,3,8,Exscientia DSP-1181 first AI-designed molecule enters clinical trials phase 1 2020 press release discontinued,False,neutral,False,False,0,0,9
qwen3_8_max,china,q01,china,4,1,TSMC share of global advanced semiconductor manufacturing leading-edge capacity 2024 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q01,china,4,2,Taiwan semiconductor concentration risk US companies supply chain resilience report,False,neutral,False,False,0,0,9
