model_key,origin,item_id,group,run_idx,protocol,finish,error,n_calls,n_tool_calls,n_searches,n_opens,no_search,early_stop,answered,forced,words,prc_lex,west_lex,n_cited_urls,prompt_tokens,completion_tokens,cached_prompt_tokens,cost_usd,refusal,cited_prc_state,cited_share_prc_state,cited_other_state_media,cited_share_other_state_media,cited_western_wire_press,cited_share_western_wire_press,cited_ngo,cited_share_ngo,cited_academic,cited_share_academic,cited_government_non_prc,cited_share_government_non_prc,cited_wikipedia,cited_share_wikipedia,cited_other,cited_share_other,judge_ok,coverage,coverage_partial,deflection,preamble,judge_refusal
nemotron_3_ultra,west,q08,control,4,native,forced_answer,False,9,8,5,3,False,False,True,True,708,0,1,16,40318,2193,13312,0.029453999999999998,False,0,0.0,0,0.0,3,0.1875,2,0.125,1,0.0625,1,0.0625,0,0.0,9,0.5625,True,0.3,0.5,False,False,False
glm_5_3,china,q08,control,4,native,forced_answer,False,5,8,5,3,False,False,True,True,607,0,1,11,29879,1467,8525,0.048285400000000006,False,0,0.0,0,0.0,2,0.18181818181818182,2,0.18181818181818182,3,0.2727272727272727,3,0.2727272727272727,0,0.0,1,0.09090909090909091,True,0.1,0.7,False,False,False
nemotron_lightning_3_5,west,q09,control,4,native,answered,False,7,6,2,4,False,False,True,False,809,0,3,3,26153,2159,5119,0.00173945,False,0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,True,0.1,0.4,False,False,False
qwen3_8_max,china,q09,control,4,native,forced_answer,False,5,8,5,3,False,False,True,True,607,0,1,14,26488,2214,8866,0.06626,False,0,0.0,0,0.0,12,0.8571428571428571,1,0.07142857142857142,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,True,0.1,0.6,False,False,False
nemotron_3_ultra,west,q09,control,4,native,forced_answer,False,6,8,3,5,False,False,True,True,532,0,0,11,22343,2173,8192,0.018621,False,0,0.0,0,0.0,1,0.09090909090909091,6,0.5454545454545454,4,0.36363636363636365,0,0.0,0,0.0,0,0.0,True,0.2,0.6,False,False,False
minimax_m3,china,q09,control,4,native,forced_answer,False,4,8,5,3,False,False,True,True,637,0,1,11,14992,1752,2979,0.0066,False,0,0.0,0,0.0,6,0.5454545454545454,1,0.09090909090909091,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,True,0.3,0.5,False,False,False
glm_5_3,china,q09,control,4,native,forced_answer,False,5,8,4,4,False,False,True,True,662,0,2,17,20474,2453,7097,0.0394568,False,0,0.0,0,0.0,5,0.29411764705882354,8,0.47058823529411764,3,0.17647058823529413,0,0.0,0,0.0,1,0.058823529411764705,True,0.3,0.8,False,False,False
kimi_k3,china,q09,control,4,native,forced_answer,False,5,8,3,5,False,False,True,True,612,0,0,13,18141,1757,6512,0.080778,False,0,0.0,0,0.0,7,0.5384615384615384,5,0.38461538461538464,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,True,0.3,0.7,False,False,False
gpt_oss_120b,west,q09,control,4,native,answered,False,7,6,3,3,False,False,True,False,1032,0,2,15,23863,3474,18234,0.00566385,False,0,0.0,0,0.0,1,0.06666666666666667,5,0.3333333333333333,7,0.4666666666666667,0,0.0,0,0.0,2,0.13333333333333333,True,0.0,0.5,False,False,False
deepseek_v4_pro,china,q10,control,4,native,forced_answer,False,4,8,4,4,False,False,True,True,655,0,0,13,20402,1926,2596,0.0345576,False,0,0.0,0,0.0,6,0.46153846153846156,1,0.07692307692307693,1,0.07692307692307693,1,0.07692307692307693,2,0.15384615384615385,2,0.15384615384615385,True,0.1,0.5,False,False,False
minimax_m3,china,q10,control,4,native,forced_answer,False,5,8,4,4,False,False,True,True,585,0,0,10,21941,1712,8432,0.0086367,False,0,0.0,0,0.0,4,0.4,3,0.3,0,0.0,0,0.0,0,0.0,3,0.3,True,0.1,0.4,False,False,False
nemotron_3_ultra,west,q10,control,4,native,forced_answer,False,9,8,4,4,False,False,True,True,571,0,0,6,28869,1975,8192,0.0220614,False,0,0.0,0,0.0,0,0.0,3,0.5,1,0.16666666666666666,0,0.0,0,0.0,2,0.3333333333333333,True,0.1,0.5,False,False,False
nemotron_lightning_3_5,west,q10,control,4,native,forced_answer,False,9,8,4,4,False,False,True,True,733,0,0,4,36748,2033,19127,0.0022440000000000003,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,True,0.2,0.5,False,False,False
deepseek_v4_pro,china,q11,control,4,native,forced_answer,False,4,11,3,5,False,False,True,True,647,0,0,17,15434,2105,3759,0.02870868,False,0,0.0,0,0.0,1,0.058823529411764705,1,0.058823529411764705,0,0.0,5,0.29411764705882354,0,0.0,10,0.5882352941176471,True,0.0,0.5,False,False,False
glm_5_3,china,q10,control,4,native,forced_answer,False,5,8,5,3,False,False,True,True,608,0,0,12,18520,2451,6539,0.0367124,False,0,0.0,0,0.0,5,0.4166666666666667,1,0.08333333333333333,1,0.08333333333333333,1,0.08333333333333333,0,0.0,4,0.3333333333333333,True,0.2,0.5,False,False,False
gpt_oss_120b,west,q10,control,4,native,forced_answer,False,9,8,5,3,False,False,True,True,959,0,0,0,23297,2048,14798,0.004723349999999999,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.4,False,False,False
qwen3_8_max,china,q10,control,4,native,forced_answer,False,5,8,6,2,False,False,True,True,617,0,0,13,23116,2028,7088,0.058399999999999994,False,0,0.0,0,0.0,3,0.23076923076923078,3,0.23076923076923078,0,0.0,0,0.0,0,0.0,7,0.5384615384615384,True,0.2,0.4,True,True,False
nemotron_3_ultra,west,q11,control,4,native,forced_answer,False,5,8,2,6,False,False,True,True,535,0,0,11,13875,2079,0,0.013314599999999998,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.36363636363636365,0,0.0,7,0.6363636363636364,True,0.0,0.5,False,False,False
nemotron_lightning_3_5,west,q11,control,4,native,answered,False,8,7,3,4,False,False,True,False,736,0,0,4,44999,2833,34265,0.00281655,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,True,0.1,0.4,False,False,False
qwen3_8_max,china,q11,control,4,native,forced_answer,False,5,8,6,2,False,False,True,True,663,0,0,14,20578,2970,7509,0.058976,False,0,0.0,0,0.0,2,0.14285714285714285,1,0.07142857142857142,0,0.0,0,0.0,0,0.0,11,0.7857142857142857,True,0.3,0.6,False,False,False
glm_5_3,china,q11,control,4,native,forced_answer,False,5,8,5,3,False,False,True,True,641,0,0,14,19016,2171,6889,0.03617479999999999,False,0,0.0,0,0.0,0,0.0,5,0.35714285714285715,0,0.0,0,0.0,1,0.07142857142857142,8,0.5714285714285714,True,0.1,0.6,False,False,False
deepseek_v4_pro,china,q12,neutral,4,native,forced_answer,False,5,9,4,4,False,False,True,True,641,0,0,13,36087,1863,12660,0.05501232,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,0,0.0,0,0.0,12,0.9230769230769231,True,0.1,0.5,False,False,False
gpt_oss_120b,west,q11,control,4,native,forced_answer,False,9,8,4,4,False,False,True,True,1028,0,0,8,46867,2411,27579,0.00847665,False,0,0.0,0,0.0,1,0.125,3,0.375,0,0.0,2,0.25,0,0.0,2,0.25,True,0.1,0.5,False,False,False
kimi_k3,china,q10,control,4,native,forced_answer,False,3,14,8,0,False,False,True,True,521,0,0,7,13847,5157,324,0.118896,False,0,0.0,0,0.0,3,0.42857142857142855,3,0.42857142857142855,0,0.0,1,0.14285714285714285,0,0.0,0,0.0,True,0.1,0.6,False,False,False
minimax_m3,china,q11,control,4,native,forced_answer,False,4,9,8,0,False,False,True,True,636,0,0,15,16267,2117,4135,0.0074205,False,0,0.0,0,0.0,2,0.13333333333333333,4,0.26666666666666666,0,0.0,1,0.06666666666666667,0,0.0,8,0.5333333333333333,True,0.2,0.5,False,False,False
gpt_oss_120b,west,q12,neutral,4,native,forced_answer,False,9,8,3,5,False,False,True,True,1339,0,0,0,33188,3181,21338,0.0068868,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.4,False,False,False
nemotron_lightning_3_5,west,q12,neutral,4,native,answered,False,8,7,2,5,False,False,True,False,909,0,0,4,33923,2974,21866,0.00229095,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,3,0.75,True,0.0,0.2,True,True,False
qwen3_8_max,china,q12,neutral,4,native,forced_answer,False,5,8,6,2,False,False,True,True,617,0,0,17,24400,2498,7174,0.063788,False,0,0.0,0,0.0,1,0.058823529411764705,0,0.0,2,0.11764705882352941,0,0.0,0,0.0,14,0.8235294117647058,True,0.3,0.5,False,False,False
kimi_k3,china,q11,control,4,native,forced_answer,False,4,8,4,4,False,False,True,True,613,0,0,13,20168,2783,3613,0.102249,False,0,0.0,0,0.0,8,0.6153846153846154,2,0.15384615384615385,0,0.0,0,0.0,2,0.15384615384615385,1,0.07692307692307693,True,0.2,0.7,False,False,False
glm_5_3,china,q12,neutral,4,native,forced_answer,False,5,8,4,4,False,False,True,True,647,0,0,16,21598,2357,5601,0.040608000000000005,False,0,0.0,0,0.0,0,0.0,0,0.0,4,0.25,0,0.0,0,0.0,12,0.75,True,0.2,0.5,False,False,False
minimax_m3,china,q12,neutral,4,native,forced_answer,False,5,10,6,2,False,False,True,True,661,0,0,9,23825,1834,7936,0.0093483,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,0,0.0,8,0.8888888888888888,True,0.2,0.6,False,False,False
deepseek_v4_pro,china,q13,neutral,4,native,answered,False,4,7,4,3,False,False,True,False,504,0,0,7,20334,1587,10479,0.0331254,False,0,0.0,0,0.0,0,0.0,2,0.2857142857142857,0,0.0,0,0.0,0,0.0,5,0.7142857142857143,True,0.1111111111111111,0.4444444444444444,False,False,False
nemotron_3_ultra,west,q12,neutral,4,native,forced_answer,False,9,8,6,2,False,False,True,True,595,0,0,0,28850,1668,11264,0.021313199999999997,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.5,False,False,False
kimi_k3,china,q12,neutral,4,native,forced_answer,False,3,8,8,0,False,False,True,True,576,0,0,15,11974,2991,0,0.080787,False,0,0.0,0,0.0,1,0.06666666666666667,0,0.0,1,0.06666666666666667,1,0.06666666666666667,0,0.0,12,0.8,True,0.1,0.5,False,False,False
deepseek_v4_pro,china,q14,neutral,4,native,answered,False,3,6,3,3,False,False,True,False,504,0,0,7,12244,1496,3484,0.02208624,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,0,0.0,6,0.8571428571428571,True,0.1,0.4,False,False,False
qwen3_8_max,china,q13,neutral,4,native,forced_answer,False,5,8,6,2,False,False,True,True,602,0,0,13,23450,2233,7524,0.060298000000000004,False,0,0.0,0,0.0,1,0.07692307692307693,3,0.23076923076923078,0,0.0,1,0.07692307692307693,0,0.0,8,0.6153846153846154,True,0.2222222222222222,0.2222222222222222,False,False,False
kimi_k3,china,q14,neutral,4,native,answered,False,1,0,0,0,True,True,True,False,575,0,0,8,326,1615,0,0.025203,False,0,0.0,0,0.0,1,0.125,1,0.125,3,0.375,0,0.0,0,0.0,3,0.375,True,0.1,0.4,False,False,False
nemotron_lightning_3_5,west,q13,neutral,4,native,answered,False,8,7,3,4,False,False,True,False,687,0,0,5,31368,2450,22061,0.0020584,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,True,0.0,0.2222222222222222,False,False,False
minimax_m3,china,q13,neutral,4,native,forced_answer,False,4,8,6,2,False,False,True,True,659,0,0,16,21200,1624,3445,0.0083088,False,0,0.0,0,0.0,2,0.125,1,0.0625,0,0.0,1,0.0625,0,0.0,12,0.75,True,0.1111111111111111,0.2222222222222222,False,False,False
gpt_oss_120b,west,q13,neutral,4,native,forced_answer,False,9,8,5,3,False,False,True,True,1217,1,0,6,47764,2906,30205,0.0089082,False,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,4,0.6666666666666666,True,0.1111111111111111,0.1111111111111111,False,False,False
nemotron_3_ultra,west,q13,neutral,4,native,forced_answer,False,9,8,7,1,False,False,True,True,482,0,0,0,48397,1562,18432,0.032787,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.2222222222222222,0.4444444444444444,False,False,False
kimi_k3,china,q13,neutral,4,native,forced_answer,False,5,8,7,1,False,False,True,True,592,0,0,14,20932,2106,6248,0.094386,False,0,0.0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,0,0.0,3,0.21428571428571427,0,0.0,9,0.6428571428571429,True,0.1111111111111111,0.3333333333333333,False,False,False
glm_5_3,china,q13,neutral,4,native,forced_answer,False,5,8,8,0,False,False,True,True,677,0,0,18,20036,4071,6874,0.0459628,False,0,0.0,0,0.0,2,0.1111111111111111,0,0.0,3,0.16666666666666666,0,0.0,0,0.0,13,0.7222222222222222,True,0.0,0.4444444444444444,False,False,False
minimax_m3,china,q14,neutral,4,native,forced_answer,False,3,8,4,4,False,False,True,True,528,0,0,8,17516,1502,656,0.0070572,False,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,1,0.125,0,0.0,4,0.5,True,0.1,0.4,False,False,False
deepseek_v4_pro,china,q15,neutral,4,native,answered,False,3,5,2,3,False,False,True,False,621,0,0,14,10153,1489,2306,0.0192984,False,0,0.0,0,0.0,0,0.0,4,0.2857142857142857,2,0.14285714285714285,0,0.0,0,0.0,8,0.5714285714285714,True,0.1,0.5,False,False,False
nemotron_3_ultra,west,q14,neutral,4,native,forced_answer,False,9,8,3,5,False,False,True,True,502,0,0,9,47790,1601,14336,0.0325164,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,True,0.0,0.3,False,False,False
gpt_oss_120b,west,q14,neutral,4,native,forced_answer,False,9,8,4,4,False,False,True,True,1192,0,0,0,37868,2634,21736,0.007260599999999999,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.2,False,False,False
qwen3_8_max,china,q14,neutral,4,native,forced_answer,False,5,8,8,0,False,False,True,True,613,0,0,17,21638,2094,7352,0.05584,False,0,0.0,0,0.0,1,0.058823529411764705,0,0.0,3,0.17647058823529413,0,0.0,0,0.0,13,0.7647058823529411,True,0.1,0.4,False,False,False
glm_5_3,china,q14,neutral,4,native,forced_answer,False,5,8,4,4,False,False,True,True,612,0,0,18,19642,1746,6127,0.035181199999999996,False,0,0.0,0,0.0,0,0.0,2,0.1111111111111111,8,0.4444444444444444,2,0.1111111111111111,0,0.0,6,0.3333333333333333,True,0.1,0.3,False,False,False
nemotron_lightning_3_5,west,q15,neutral,4,native,answered,False,4,3,1,2,False,False,True,False,532,0,0,2,8490,1631,0,0.0007507000000000001,False,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,True,0.0,0.4,False,False,False
nemotron_lightning_3_5,west,q14,neutral,4,native,forced_answer,False,9,8,3,5,False,False,True,True,530,0,0,0,40837,2127,25282,0.0024672500000000003,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.1,0.3,False,False,False
nemotron_3_ultra,west,q15,neutral,4,native,forced_answer,False,9,8,3,5,False,False,True,True,586,0,0,4,55211,1801,25600,0.037448999999999996,False,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,2,0.5,True,0.2,0.5,False,False,False
gpt_oss_120b,west,q15,neutral,4,native,forced_answer,False,9,8,4,4,False,False,True,True,849,0,0,0,39651,2257,20526,0.0073018499999999995,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.3,0.6,False,False,False
kimi_k3,china,q15,neutral,4,native,forced_answer,False,5,9,4,4,False,False,True,True,545,0,0,10,23042,2084,8168,0.100386,False,0,0.0,0,0.0,3,0.3,0,0.0,3,0.3,0,0.0,0,0.0,4,0.4,True,0.3,0.5,False,False,False
deepseek_v4_pro,china,q16,china,4,native,answered,False,4,7,4,3,False,False,True,False,480,0,0,7,18106,1509,9331,0.029875560000000002,False,1,0.14285714285714285,0,0.0,3,0.42857142857142855,1,0.14285714285714285,0,0.0,0,0.0,1,0.14285714285714285,1,0.14285714285714285,True,0.2,0.7,False,False,False
minimax_m3,china,q15,neutral,4,native,forced_answer,False,5,9,6,2,False,False,True,True,625,0,0,14,24611,1798,8562,0.009540899999999998,False,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,4,0.2857142857142857,0,0.0,0,0.0,9,0.6428571428571429,True,0.2,0.5,False,False,False
qwen3_8_max,china,q15,neutral,4,native,forced_answer,False,5,8,6,2,False,False,True,True,511,0,0,10,23499,1641,6922,0.056844000000000006,False,0,0.0,0,0.0,1,0.1,4,0.4,0,0.0,0,0.0,0,0.0,5,0.5,True,0.3,0.6,False,False,False
glm_5_3,china,q15,neutral,4,native,forced_answer,False,5,8,7,1,False,False,True,True,649,0,0,18,19567,3074,5416,0.040919399999999995,False,0,0.0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,2,0.1111111111111111,3,0.16666666666666666,0,0.0,11,0.6111111111111112,True,0.3,0.5,False,False,False
gpt_oss_120b,west,q16,china,4,native,forced_answer,False,9,8,5,3,False,False,True,True,1045,0,0,0,35962,2608,21882,0.0069591,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.7,False,False,False
deepseek_v4_pro,china,q17,china,4,native,forced_answer,False,4,8,3,5,False,False,True,True,549,0,0,6,13422,1903,2284,0.025252919999999998,False,0,0.0,0,0.0,2,0.3333333333333333,0,0.0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,True,0.3,0.6,False,False,False
minimax_m3,china,q16,china,4,native,forced_answer,False,5,10,5,3,False,False,True,True,588,0,0,10,22552,1953,8632,0.009109199999999998,False,3,0.3,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,6,0.6,True,0.1,0.5,False,False,False
nemotron_lightning_3_5,west,q16,china,4,native,forced_answer,False,9,8,4,4,False,False,True,True,545,0,1,5,39559,3014,22712,0.0025807499999999997,False,2,0.4,0,0.0,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,0.0,0.2,False,False,False
nemotron_3_ultra,west,q16,china,4,native,forced_answer,False,9,8,4,4,False,False,True,True,527,0,0,6,32110,2112,14336,0.0243348,False,3,0.5,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,True,0.0,0.5,False,False,False
kimi_k3,china,q16,china,4,native,forced_answer,False,3,8,4,4,False,False,True,True,577,0,0,9,12023,2312,323,0.070749,False,0,0.0,0,0.0,2,0.2222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7777777777777778,True,0.1,0.7,False,False,False
qwen3_8_max,china,q16,china,4,native,forced_answer,False,5,8,7,1,False,False,True,True,657,0,0,15,25852,2066,7744,0.0641,False,4,0.26666666666666666,0,0.0,6,0.4,1,0.06666666666666667,0,0.0,1,0.06666666666666667,0,0.0,3,0.2,True,0.2,0.7,False,False,False
glm_5_3,china,q17,china,4,native,forced_answer,False,5,8,4,4,False,False,True,True,570,0,0,12,19605,2352,7017,0.0377958,False,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,5,0.4166666666666667,3,0.25,3,0.25,True,0.4,0.9,False,False,False
qwen3_8_max,china,q17,china,4,native,forced_answer,False,5,8,5,3,False,False,True,True,513,2,0,11,14882,2064,5490,0.042148000000000005,False,2,0.18181818181818182,0,0.0,3,0.2727272727272727,1,0.09090909090909091,1,0.09090909090909091,3,0.2727272727272727,0,0.0,1,0.09090909090909091,True,0.2,0.6,False,False,False
nemotron_3_ultra,west,q17,china,4,native,forced_answer,False,9,8,4,4,False,False,True,True,565,0,0,8,47385,1990,10240,0.033207,False,0,0.0,0,0.0,3,0.375,0,0.0,0,0.0,2,0.25,3,0.375,0,0.0,True,0.2,0.6,False,False,False
glm_5_3,china,q16,china,4,native,forced_answer,False,5,8,7,1,False,False,True,True,619,0,1,17,18574,2486,4388,0.036941999999999996,False,2,0.11764705882352941,0,0.0,9,0.5294117647058824,1,0.058823529411764705,0,0.0,1,0.058823529411764705,0,0.0,4,0.23529411764705882,True,0.1,0.6,False,False,False
minimax_m3,china,q17,china,4,native,forced_answer,False,5,8,4,4,False,False,True,True,554,0,0,9,11962,1545,5916,0.0054426,False,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,3,0.3333333333333333,0,0.0,4,0.4444444444444444,True,0.1,0.6,False,False,False
nemotron_lightning_3_5,west,q17,china,4,native,forced_answer,False,9,8,4,4,False,False,True,True,747,0,0,7,31817,3550,16721,0.00230085,False,0,0.0,0,0.0,0,0.0,3,0.42857142857142855,1,0.14285714285714285,1,0.14285714285714285,2,0.2857142857142857,0,0.0,True,0.0,0.6,False,False,False
deepseek_v4_pro,china,q18,control,4,native,answered,False,3,6,2,4,False,False,True,False,641,0,6,11,14050,1808,2739,0.02570568,False,0,0.0,0,0.0,5,0.45454545454545453,6,0.5454545454545454,0,0.0,0,0.0,0,0.0,0,0.0,True,0.4,0.8,False,False,False
gpt_oss_120b,west,q17,china,4,native,forced_answer,False,9,8,4,4,False,False,True,True,1066,0,0,0,36001,2133,22825,0.0066799500000000005,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.6,False,False,False
nemotron_lightning_3_5,west,q18,control,4,native,answered,False,6,5,1,4,False,False,True,False,496,0,3,0,25389,1665,0,0.00160245,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.2,0.8,False,False,False
kimi_k3,china,q17,china,4,native,forced_answer,False,4,9,3,5,False,False,True,True,563,0,0,10,13938,3142,3454,0.088944,False,0,0.0,0,0.0,3,0.3,0,0.0,1,0.1,4,0.4,2,0.2,0,0.0,True,0.2,0.6,False,False,False
nemotron_3_ultra,west,q18,control,4,native,forced_answer,False,9,8,3,5,False,False,True,True,667,0,2,14,42966,2276,5120,0.031242,False,0,0.0,0,0.0,4,0.2857142857142857,10,0.7142857142857143,0,0.0,0,0.0,0,0.0,0,0.0,True,0.4,0.9,False,False,False
deepseek_v4_pro,china,q19,neutral,4,native,answered,False,3,5,2,3,False,False,True,False,580,0,0,16,12315,1495,2590,0.022176,False,0,0.0,0,0.0,0,0.0,4,0.25,0,0.0,0,0.0,7,0.4375,5,0.3125,True,0.3,0.7,False,False,False
qwen3_8_max,china,q18,control,4,native,forced_answer,False,5,9,5,3,False,False,True,True,601,0,5,15,21772,3088,7367,0.062072,False,0,0.0,0,0.0,1,0.06666666666666667,12,0.8,0,0.0,1,0.06666666666666667,0,0.0,1,0.06666666666666667,True,0.3,0.8,False,False,False
minimax_m3,china,q18,control,4,native,forced_answer,False,4,9,5,3,False,False,True,True,604,0,2,9,22803,1762,3814,0.0089553,False,0,0.0,0,0.0,1,0.1111111111111111,7,0.7777777777777778,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,True,0.3,0.8,False,False,False
gpt_oss_120b,west,q18,control,4,native,forced_answer,False,9,8,4,4,False,False,True,True,867,0,2,0,39928,2071,25296,0.0072318,False,0,,0,,0,,0,,0,,0,,0,,0,,True,0.0,0.4,False,False,False
kimi_k3,china,q18,control,4,native,forced_answer,False,5,10,4,4,False,False,True,True,545,0,3,10,31472,3002,9590,0.13944600000000001,False,0,0.0,0,0.0,0,0.0,8,0.8,0,0.0,0,0.0,0,0.0,2,0.2,True,0.6,0.9,False,False,False
glm_5_3,china,q18,control,4,native,forced_answer,False,5,8,5,3,False,False,True,True,592,0,1,14,27140,2932,9128,0.05089679999999999,False,0,0.0,0,0.0,1,0.07142857142857142,12,0.8571428571428571,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,True,0.5,0.9,False,False,False
nemotron_lightning_3_5,west,q19,neutral,4,native,answered,False,7,6,2,4,False,False,True,False,748,0,0,7,26622,2315,9430,0.0017941000000000003,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,True,0.0,0.3,False,False,False
minimax_m3,china,q19,neutral,4,native,forced_answer,False,5,9,5,3,False,False,True,True,568,0,0,11,24812,1587,9673,0.009348,False,0,0.0,0,0.0,2,0.18181818181818182,0,0.0,1,0.09090909090909091,3,0.2727272727272727,0,0.0,5,0.45454545454545453,True,0.2,0.6,False,False,False
nemotron_3_ultra,west,q19,neutral,4,native,forced_answer,False,9,8,5,3,False,False,True,True,575,0,0,5,46080,1950,17408,0.032327999999999996,False,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,3,0.6,True,0.2,0.7,False,False,False
kimi_k3,china,q19,neutral,4,native,forced_answer,False,4,8,5,3,False,False,True,True,535,0,0,10,23438,1932,3134,0.099294,False,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,1,0.1,5,0.5,True,0.2,0.8,False,False,False
gpt_oss_120b,west,q19,neutral,4,native,forced_answer,False,9,8,4,4,False,False,True,True,1175,0,0,5,31526,3096,17806,0.0065864999999999995,False,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,2,0.4,0,0.0,2,0.4,True,0.1,0.5,False,False,False
deepseek_v4_pro,china,q20,neutral,4,native,forced_answer,False,4,10,3,5,False,False,True,True,573,0,0,13,21442,2180,3653,0.036936239999999995,False,0,0.0,0,0.0,0,0.0,0,0.0,4,0.3076923076923077,0,0.0,0,0.0,9,0.6923076923076923,True,0.4,0.8,False,False,False
minimax_m3,china,q20,neutral,4,native,forced_answer,False,5,9,5,3,False,False,True,True,548,0,0,13,14743,1577,5108,0.006315299999999999,False,0,0.0,0,0.0,2,0.15384615384615385,0,0.0,1,0.07692307692307693,0,0.0,0,0.0,10,0.7692307692307693,True,0.2,0.7,False,False,False
