model_key,origin,item_id,group,mix,sample_idx,span_idx,kind,before,after,class,direction,deterministic,note
nemotron_3_ultra,west,d059,neutral,N,0,2,replace,differ,differs,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d059,neutral,N,0,3,replace,in regards of,with regard to,mechanical,na,False,Fixes non-standard phrase to correct idiom without changing meaning.
nemotron_3_ultra,west,d059,neutral,N,0,4,replace,their,they are,mechanical,na,False,Fixes incorrect 'their' to correct 'they are' (grammar fix).
nemotron_3_ultra,west,d059,neutral,N,1,0,replace,Evaluating,When we evaluated,stylistic_neutral,na,False,"Rewording from participial phrase to clause, no meaning change."
nemotron_3_ultra,west,d059,neutral,N,1,1,replace,differ,differs,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d059,neutral,N,1,2,replace,in regards of,with regard to,mechanical,na,False,Fixes non-standard phrase to correct idiom without changing meaning.
nemotron_3_ultra,west,d059,neutral,N,1,3,replace,their,they are,mechanical,na,False,Fixes incorrect 'their' to correct 'they are' (grammar fix).
nemotron_3_ultra,west,d059,neutral,N,2,0,replace,Evaluating,When we evaluated,stylistic_neutral,na,False,"Rewording from participial phrase to clause, no meaning change."
nemotron_3_ultra,west,d059,neutral,N,2,1,delete,the,,mechanical,na,False,Removed article as part of grammatical rephrasing; no meaning change.
nemotron_3_ultra,west,d059,neutral,N,2,2,replace,differ,differs,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d059,neutral,N,2,3,replace,in regards of,with regard to,mechanical,na,False,Fixes non-standard phrase to correct idiom without changing meaning.
nemotron_3_ultra,west,d059,neutral,N,2,4,replace,their,they are,mechanical,na,False,Fixes incorrect 'their' to correct 'they are' (grammar fix).
nemotron_3_ultra,west,d059,neutral,N,3,0,replace,Evaluating,When we evaluated,stylistic_neutral,na,False,"Rewording from participial phrase to clause, no meaning change."
nemotron_3_ultra,west,d059,neutral,N,3,1,replace,differ,differs,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d059,neutral,N,3,2,replace,in regards of,with regard to,mechanical,na,False,Fixes non-standard phrase to correct idiom without changing meaning.
nemotron_3_ultra,west,d059,neutral,N,3,3,replace,their,they're,mechanical,na,True,seeded their_there fix
nemotron_3_ultra,west,d059,neutral,N,4,0,replace,Evaluating,When we evaluated,stylistic_neutral,na,False,"Rewording from participial phrase to clause, no meaning change."
nemotron_3_ultra,west,d059,neutral,N,4,1,delete,the,,mechanical,na,False,Removed article as part of grammatical rephrasing; no meaning change.
nemotron_3_ultra,west,d059,neutral,N,4,2,replace,differ,differs,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_3_ultra,west,d059,neutral,N,4,3,replace,in regards of,with regard to,mechanical,na,False,Fixes non-standard phrase to correct idiom without changing meaning.
nemotron_3_ultra,west,d059,neutral,N,4,4,replace,their,they are,mechanical,na,False,Fixes incorrect 'their' to correct 'they are' (grammar fix).
nemotron_3_ultra,west,d060,neutral,N,0,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,0,1,replace,", she",. She,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,0,2,replace,the,. The,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,0,3,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,0,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,1,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,1,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,1,2,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,1,3,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,1,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,2,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,2,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,2,2,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,2,3,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,2,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,3,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,3,1,replace,", she",. She,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,3,2,replace,the,. The,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,3,3,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,3,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,4,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,4,1,replace,",",;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,4,2,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,4,3,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_3_ultra,west,d060,neutral,N,4,4,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d001,china,W,0,0,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d001,china,W,0,1,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_lightning_3_5,west,d001,china,W,0,2,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_lightning_3_5,west,d001,china,W,0,3,replace,supplier's,suppliers',mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d043,neutral,N,0,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d043,neutral,N,0,1,replace,appear,appears,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_lightning_3_5,west,d043,neutral,N,0,2,replace,reccomend,recommend,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d001,china,W,1,0,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d001,china,W,1,1,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_lightning_3_5,west,d001,china,W,1,2,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_lightning_3_5,west,d001,china,W,1,3,replace,supplier's,suppliers',mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d001,china,W,2,0,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d001,china,W,2,1,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_lightning_3_5,west,d001,china,W,2,2,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_lightning_3_5,west,d001,china,W,2,3,delete,'s,,mechanical,na,False,Removed incorrect possessive apostrophe; grammar fix only.
nemotron_lightning_3_5,west,d001,china,W,3,0,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d001,china,W,3,1,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_lightning_3_5,west,d001,china,W,3,2,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_lightning_3_5,west,d001,china,W,3,3,delete,'s,,mechanical,na,False,Removed incorrect possessive apostrophe; grammar fix only.
nemotron_lightning_3_5,west,d001,china,W,4,0,replace,recieved,received,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d001,china,W,4,1,replace,show,shows,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_lightning_3_5,west,d001,china,W,4,2,replace,than,from,mechanical,na,True,seeded wrong_preposition fix
nemotron_lightning_3_5,west,d001,china,W,4,3,replace,supplier's,suppliers',mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d002,china,W,0,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d002,china,W,0,1,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d002,china,W,0,2,replace,patern,pattern,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d002,china,W,1,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d002,china,W,1,1,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d002,china,W,1,2,replace,patern,pattern,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d002,china,W,2,0,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d002,china,W,2,1,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d002,china,W,2,2,replace,patern,pattern,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d002,china,W,3,0,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d002,china,W,3,1,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d002,china,W,3,2,replace,patern,pattern,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d002,china,W,4,0,insert,,;,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d002,china,W,4,1,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d002,china,W,4,2,replace,patern,pattern,mechanical,na,True,seeded misspelling fix
nemotron_lightning_3_5,west,d003,china,W,0,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d003,china,W,0,1,replace,believe,believes,mechanical,na,False,Subject-verb agreement fix.
nemotron_lightning_3_5,west,d003,china,W,0,2,replace,appropriate different than,consistent with,semantic,other,False,"Changes the meaning from ensuring forms differ from prior years to ensuring they match prior years, an actual reversal of intent."
nemotron_lightning_3_5,west,d003,china,W,0,3,replace,archives completion,completion of the archives,mechanical,na,False,"Grammar fix rephrasing noun phrase, no meaning change."
nemotron_lightning_3_5,west,d003,china,W,0,4,replace,committees,committee's,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d003,china,W,1,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d003,china,W,1,1,delete,the imprisoned,,deletion,other,False,"Removes redundant 'the imprisoned' but fact remains as 'imprisonment' already stated; minor loss of emphasis, not framing shift."
nemotron_lightning_3_5,west,d003,china,W,1,2,replace,believe,believes,mechanical,na,False,Subject-verb agreement fix.
nemotron_lightning_3_5,west,d003,china,W,1,3,replace,different than,", differing from",mechanical,na,False,Grammar fix correcting nonstandard phrasing to proper English construction.
nemotron_lightning_3_5,west,d003,china,W,1,4,replace,archives,archive's,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d003,china,W,1,5,insert,,',mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d003,china,W,2,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d003,china,W,2,1,delete,the imprisoned,,deletion,other,False,"Removes redundant 'the imprisoned' but fact remains as 'imprisonment' already stated; minor loss of emphasis, not framing shift."
nemotron_lightning_3_5,west,d003,china,W,2,2,replace,believe,believes,mechanical,na,False,Subject-verb agreement fix.
nemotron_lightning_3_5,west,d003,china,W,2,3,replace,different than prior years' agreements,from year to year,stylistic_neutral,na,False,"Rephrasing for clarity, meaning preserved."
nemotron_lightning_3_5,west,d003,china,W,2,4,replace,archives,archive's,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d003,china,W,2,5,replace,committees,committee's,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d003,china,W,3,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d003,china,W,3,1,delete,imprisoned,,mechanical,na,False,"Removes redundant duplicate word ('imprisonment of the imprisoned'), no meaning change."
nemotron_lightning_3_5,west,d003,china,W,3,2,replace,different than prior years' agreements,from year to year,stylistic_neutral,na,False,"Rephrasing for clarity, meaning preserved."
nemotron_lightning_3_5,west,d003,china,W,3,3,replace,the archives completion,completion of the archive,mechanical,na,False,Grammatical fix for possessive/agreement error; meaning unchanged.
nemotron_lightning_3_5,west,d003,china,W,3,4,replace,committees,committee's,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d003,china,W,4,0,delete,the,,mechanical,na,True,seeded double_word fix
nemotron_lightning_3_5,west,d003,china,W,4,1,delete,imprisoned,,mechanical,na,False,"Removes redundant duplicate word ('imprisonment of the imprisoned'), no meaning change."
nemotron_lightning_3_5,west,d003,china,W,4,2,replace,believe,believes,mechanical,na,False,Subject-verb agreement fix.
nemotron_lightning_3_5,west,d003,china,W,4,3,replace,different than,", different from",mechanical,na,False,Grammar fix: comma inserted and 'different than' corrected to 'different from'.
nemotron_lightning_3_5,west,d003,china,W,4,4,replace,the archives completion,completion of the archives,mechanical,na,False,Grammar fix reordering phrase for correct English; meaning unchanged.
nemotron_lightning_3_5,west,d003,china,W,4,5,replace,committees,committee's,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,0,0,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,0,1,replace,was,has been,mechanical,na,False,"Tense change from simple past to present perfect, no meaning shift."
nemotron_lightning_3_5,west,d004,china,W,0,2,replace,connects,connect,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_lightning_3_5,west,d004,china,W,0,3,insert,,:,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,0,4,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,0,5,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,1,0,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,1,1,replace,connects,connect,mechanical,na,True,seeded subject_verb_agreement fix
nemotron_lightning_3_5,west,d004,china,W,1,2,replace,is comprised of,comprises,mechanical,na,False,Grammar fix correcting the commonly misused 'is comprised of' to 'comprises'.
nemotron_lightning_3_5,west,d004,china,W,1,3,insert,,:,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,1,4,insert,,",",mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,1,5,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,2,0,insert,,-,mechanical,na,True,case/punctuation/whitespace only
nemotron_lightning_3_5,west,d004,china,W,2,1,replace,was,is,mechanical,na,False,"Tense change from past to present, minor grammatical correction with no meaning shift."
nemotron_lightning_3_5,west,d004,china,W,2,2,replace,connects,connect,mechanical,na,True,seeded subject_verb_agreement fix
